目录编号,视频ID,视频标题,发布时间_格式化,点赞数,分享数,播放数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7359855910913622823,别整天鼓吹了,慎选独醒,105998092750,3,0,2024-04-20 15:59:56,山东,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7359872741249811226,医院🏥越修越漂亮了[灵机一动][灵机一动][灵机一动],平头哥,73328416801,2,0,2024-04-20 17:05:12,四川,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7359804274753553163,刚看到有个人从医院里跳楼了，目前不知道是什么原因，等官方了,赵三,4094225818060445,3,0,2024-04-20 12:39:32,湖南,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7359849121853735716,药价把人都能吃了,杨哥会武功,82471949218,3,0,2024-04-20 15:33:33,陕西,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7360106709047706387,以前医院是为人民服务，现在多服务了一个字,落叶,4362470138054876,1,0,2024-04-21 08:13:06,江苏,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7359925123393536794,医保扣那么多，报销那么一点,炎昊,103931946958,1,0,2024-04-20 20:28:27,新疆,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7359831222962471719,小病吃点药，大病不用治,无心法师,69550342517,2,0,2024-04-20 14:24:05,江苏,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7359855743509857051,[捂脸][捂脸][捂脸][捂脸][赞][赞][赞],用户0015916860818,110020008854,1,0,2024-04-20 15:59:14,江苏,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7359786263296606986,现在的医院变质了，只是为有钱人服务,痞子@游,4142566809284032,3,0,2024-04-20 11:29:39,广东,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7359808932367450918,动不动就是病毒我什么用,小成故事多,3104647291612879,2,0,2024-04-20 12:57:34,广东,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7359817233784865577,这人是不是不知道医院多有钱，医院房子能盖多大大大大,我是那个谁,102258473784,2,0,2024-04-20 13:29:48,上海,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7362092197371708175,，亲爱的家人你好认识你是缘分，多多推销自己，你的视频拍得不错，为了大家庭的发展请带上正规5个标签#吆吆灵集团#苹安府#桂妃蜜码#莫愁慧康#110抖商之家助你一路长虹,喜气洋洋110,166740505138670,1,0,2024-04-26 16:37:50,浙江,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7360101172147061542,评论个个哀声怨道的，国家还有好长一段路要走[捂脸],ᝰ云隐梵心*,96284113491,2,0,2024-04-21 07:51:38,江西,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7360117836825658127,医疗行业的腐败问题最严重！,小佼者,96140950903,1,0,2024-04-21 08:56:16,山东,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7360595030962242345,套路，贝莱德,森林里有木,3394937731956000,1,0,2024-04-22 15:48:03,安徽,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7359827245853033216,看看评论，还自我感觉良好,\\,98965255832,2,0,2024-04-20 14:08:41,江苏,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7359787553911915302,城乡医疗每年费用都涨，都快承受不了了[捂脸]这事能管管不,是小米呀💋,64547882348,3,0,2024-04-20 11:34:37,广西,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7359780116840940338,[赞][赞][赞][赞][赞][赞],天下為公,81230414221,2,0,2024-04-20 11:05:46,四川,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7359880854053634867,都找药商弄去了,H&F,83748693040,1,0,2024-04-20 17:36:42,山东,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7360846508515705651,[玫瑰][玫瑰][玫瑰],用户562370,92819575188,1,0,2024-04-23 08:03:54,北京,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7359797068694553381,都是发财的好地方[鞠躬][鞠躬],β🍂—🎣,85635962920,1,0,2024-04-20 12:11:31,江苏,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7360247163194966836,@,可以的,109877009920,1,0,2024-04-21 17:18:12,四川,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7359973392425272076,你能不能说说为啥社保价格涨的那么厉害,粉团子🐥胖嘟嘟,187395267889435,2,0,2024-04-20 23:35:49,广东,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7359788464068461363,住房医疗教育近几年好像超过了工资的涨幅[翻白眼],大漠飞沙云舞宝宝,1759678089663399,1,0,2024-04-20 11:38:10,山东,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L1,7365686395169915659,我们在一起幸福了。,用户8431035269762,1631325720427214,0,0,2024-05-06 09:05:10,陕西,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7360303630728069942,现在去外地医院也可以用的,跳跳妈咪,76059385347,0,0,2024-04-21 20:57:15,山西,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7360222531083764489,因为交的少,铁柱二舅,697506693120164,0,0,2024-04-21 15:42:34,江苏,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7359904544245744410,不住院可以用就是报销的少,咪咪,108199603661,0,0,2024-04-20 19:08:36,广东,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7360318382439219978,医保，,盻月,2159048829968968,0,0,2024-04-21 21:54:30,新疆,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7360474265248498451,都人均110000了，买，一定要买,老徐啊,98250919934,0,0,2024-04-22 07:59:27,广西,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7359918241412858676,买不起我买了十年了，今年也断保了，听说是给退休人发工资，有的退休人员一个月能拿一万多,顺,127164552322563,1,0,2024-04-20 20:01:46,广东,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7359957621882897193,国家其实政策是很好的，只是下面的人歪脑筋动多了骗取国家的和病人的钱，我们其实真不应该抱怨[愉快],稍安勿躁,72121857543,1,0,2024-04-20 22:34:32,四川,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7362128673367393036,因为医院没有得,Hola,738466010003576,0,0,2024-04-26 18:59:22,广西,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7360105415387185983,哇偶，一模一样,嗯哼嗯哼～,4094216250078787,1,0,2024-04-21 08:08:07,河南,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7361234368180421428,一言为定,哦容易，,597743629515613,0,0,2024-04-24 09:09:03,安徽,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7360579408275145522,对，情愿给人花了也不情愿用这方面,思妩,96278904408,0,0,2024-04-22 14:47:27,广西,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7360603988104594211,是啊,李板飙🙈🙈🙈,97821370082,0,0,2024-04-22 16:22:51,贵州,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7360220137896559375,正解，,陈大大,64688891034,0,0,2024-04-21 15:33:16,贵州,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7359839157999239972,年年被骗，被绑了银行账户扣缴,用户8211673930277,107950616205,1,0,2024-04-20 14:54:56,广东,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7359955826013029157,得病的时候后悔来不及！,河水洋洋，北流活活,615349252277191,1,0,2024-04-20 22:27:36,广东,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7362164260606493452,缴了看病也当没报销，后来几年也没交了,诚信做人,104722261651,0,0,2024-04-26 21:17:26,广东,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7360044741000741632,从来没有买过，小病自己医，大病听天由命[捂脸][捂脸],恋人,4305311228238731,0,0,2024-04-21 04:13:17,广东,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7359905199048082202,算我一个  两年不交了,榴蓮,104113482222,0,0,2024-04-20 19:11:09,广东,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7359807524142940980,我[发呆],嗷呜～,3606036238836942,0,0,2024-04-20 12:52:07,福建,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7360045097163981620,从来没有买过，小病自己医，大病听天由命[捂脸][捂脸],恋人,4305311228238731,0,0,2024-04-21 04:14:43,广东,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7360222604199035698,亏了你也可以不交，,铁柱二舅,697506693120164,0,0,2024-04-21 15:42:53,江苏,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7360097978294289171,健康最重要啊！还有人愿意去医院受罪啊[捂脸],麦兜经纪人,97132652241,0,0,2024-04-21 07:39:15,陕西,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7362871684737368843,6,一个星期六日啊😊\义丶,2317375463491004,0,0,2024-04-28 19:02:39,四川,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7361533623151346447,√[一起加油],老干妈,1965533298962875,0,0,2024-04-25 04:30:39,黑龙江,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7362871852019024679,@一步一回头 @央青 @余启国:有呼必应，有往必来。 @六哥 @幻影007 @HAIYAN,一个星期六日啊😊\义丶,2317375463491004,0,0,2024-04-28 19:03:16,四川,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7359847351177937703,做异地备案可以用,👻,13168361752,0,0,2024-04-20 15:26:41,黑龙江,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7360239906616951571,为啥可以用医保买护手霜[泪奔],这个人笑疯了,59065607172,0,0,2024-04-21 16:50:01,山东,
016,7359779242793569573,覆盖人群更广、保障能力更强，1分钟看医保如何守护全民健康❤️#绘说现代化,2024-04-20 11:02:25,4950,201,364149,L2,7359794628311401242,的确如此！,张农农,1987508643561880,0,0,2024-04-20 12:02:06,河南,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361024794256999219,董宇辉让我开始捡起纸质书,赵赵,68228416261,19,0,2024-04-23 19:35:44,辽宁,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361026708398539547,读书是智慧的积累，优秀的人都喜欢读书，书籍是人类进步的阶梯[赞][赞],川流不息（有关注必回）,668103300612429,5,0,2024-04-23 19:43:09,云南,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361045202549228325,跟着董宇辉，去年读了20多本书[玫瑰],一叶💞💞💞,791282209543272,26,0,2024-04-23 20:54:55,江西,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7367387839119835944,跟着宇辉，一起读书[比心],吾在，心安.,102208265611,2,1,2024-05-10 23:07:36,四川,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361048938239001383,读书改变命运，书是人类进步的阶梯。,白甫易（爱唱歌的外卖小哥）,3438921776113213,3,0,2024-04-23 21:09:24,陕西,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361077069906395923,知识是一座宝藏，等着我们去挖掘,@ 微微辣🌶,63313287759,2,0,2024-04-23 22:58:37,湖南,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7374555643796112168,[666][666][666],菊花,852836528953096,1,0,2024-05-30 06:42:28,甘肃,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7362339280281715467,爱读书，读好书，在知识的海洋里畅游,清浅,71158787283,2,0,2024-04-27 08:36:44,甘肃,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361093563739112233,读书月……[赞][鼓掌][666][666][666][一起加油][一起加油][一起加油],猪头,100445078130,3,0,2024-04-24 00:02:41,浙江,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361025413629362978,读书是智慧的积累，优秀的人都喜欢读书，书籍是人类进步的阶梯[赞],暖暖拖鞋工厂,2867114855111470,1,0,2024-04-23 19:38:08,河北,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361225896466137882,爱上读书，学到知识，读到老，学到老[比心][比心][比心],崛起东方黎明🇨🇳,84555776500,1,0,2024-04-24 08:36:09,河北,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361029346239316747,书香中国🇨🇳,用户2374170725800,2897963623391372,1,0,2024-04-23 19:53:26,黑龙江,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361054775112958729,第一次完整百年目标。今年再接再厉,拾勒,3584019454506484,2,0,2024-04-23 23:08:06,湖南,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361043434230874892,知识改变命运[赞],🍋,96665003857,1,0,2024-04-23 20:48:04,江苏,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361047355154236160,我突破了0，看6本，超过了人均[捂脸][捂脸][捂脸],爱跑步的企服人（海内外服务）,93125053394,4,0,2024-04-23 21:03:17,江西,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361074816399360777,一月至少一本[偷笑],z淺s笑m,55774769684,1,0,2024-04-23 22:49:51,贵州,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361048644298769163,书是进步的阶梯，及时当勉励，岁月不待人。读书吧，每个阶段的你[比心],敏🍒🌻,1934792705204862,1,0,2024-04-23 21:08:17,广东,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361025627165901605,跟着宇辉重新开始读纸质文学书，受益匪浅[一起加油][一起加油][一起加油],安妮郭郭,99267319822,15,0,2024-04-23 19:38:58,山东,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7362900866603418395,坚信：知识改变命运！[碰拳],猫小九猫天一权威,60308475569,1,0,2024-04-28 20:55:52,河南,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361200201053193011,又是人均[赞][赞][赞],赵欧巴,111075742760,0,0,2024-04-24 06:56:27,江苏,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361050359105782540,读书学知识 [赞][赞][赞][爱心][爱心][玫瑰][玫瑰],白姐,245890095791096,1,0,2024-04-23 21:14:55,四川,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361366317260260130,知识改变命运,靓影（拒私聊）,2594468136751822,0,0,2024-04-24 17:41:05,河南,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7362061839155479315,去年我看了24本,vivi,97886733067,0,0,2024-04-26 14:40:03,四川,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361023689402319635,我家宝宝5岁，现在天天阅读[比心][比心][比心],柠檬爆爆,93025407878,3,0,2024-04-23 19:31:28,北京,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7367541126150144804,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,1,0,2024-05-11 09:02:28,江西,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7365987829527184147,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,1,0,2024-05-07 04:35:24,江西,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7365019081152152356,[赞][赞][赞][赞][赞][赞],知足常乐！,3536472037134695,1,0,2024-05-04 13:55:38,湖北,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7364963122350719795,[我想静静],用户7274550216761,2893504843884951,0,0,2024-05-04 10:18:29,云南,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7364250988536382235,[赞][赞][赞][赞][赞],一💕一意,67397955509,0,0,2024-05-02 12:15:00,广东,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7363603923221021467,[赞][赞][赞],湘厨：王锦成：五魂湘菜九大长老,83545849754,1,0,2024-04-30 18:24:04,湖南,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7363138437274714934,[赞][赞][赞][比心][比心][比心],α二杨,97574564576,0,0,2024-04-29 12:17:46,陕西,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7362015858660524837,[赞][赞][赞],叶太发,110780135836,0,0,2024-04-26 11:41:34,江西,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361706958917960511,n/f/'fbgtf,观海听涛,4305292374583939,0,0,2024-04-25 15:42:56,陕西,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361660969007629106,@[爱心]驚住讚讚讚，讚咋[爱心][爱心],涨福气张铁功,1953145266111807,1,0,2024-04-25 12:44:26,河南,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361647486303798070,[赞][赞][赞][鼓掌],🌈悦悦,3280576802458872,1,0,2024-04-25 11:52:07,黑龙江,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7365674581988442892,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,1,0,2024-05-06 08:19:22,江西,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7364302937671893796,[赞][赞][赞][赞][赞][赞][赞][赞],知足常乐！,3536472037134695,1,0,2024-05-02 15:36:39,湖北,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361433596177007369,[赞][赞][赞],清风习习,3131856867567528,1,0,2024-04-24 22:02:05,浙江,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361091037237101347,[比心][比心][比心],A孩子气💋,74459934801,1,0,2024-04-23 23:52:53,山东,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361082138370392859,[赞],元气植生活馆（首播）晚21.10,3408115672560787,1,0,2024-04-23 23:18:17,广西,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361043426873656118,[赞][赞][赞][赞][比心][比心][比心][比心][比心][感谢][感谢][感谢],刘桂莲,4305294188091956,1,0,2024-04-23 20:48:02,湖南,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361026543382676235,[赞][赞][赞][鼓掌][鼓掌][鼓掌],笑颜,1424606065856744,2,0,2024-04-23 19:42:32,江苏,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361024729148801801,哎呀，我抢到座位了,尛柒,483387570397247,2,0,2024-04-23 19:35:28,浙江,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7361022864600384296,有没有，一看书就瞌睡的人[尬笑][尬笑][尬笑],媛媛¹⁰⁵💕,105904854159,2,1,2024-04-23 19:28:16,河南,
017,7361022180467002658,爱读书、读好书、善读书！去年我国人均阅读纸质书4.75本，你看了几本？#绘说现代化,2024-04-23 19:25:42,3504,86,255212,L1,7364148813781173003,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,0,0,2024-05-02 05:38:40,江西,
